subject_type,page,source_url,raw_file_path,status,notes
历史类,103,https://plan.sceea.cn/img/ls/tu/ls%20(103).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_103.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,104,https://plan.sceea.cn/img/ls/tu/ls%20(104).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_104.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,105,https://plan.sceea.cn/img/ls/tu/ls%20(105).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_105.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,106,https://plan.sceea.cn/img/ls/tu/ls%20(106).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_106.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,107,https://plan.sceea.cn/img/ls/tu/ls%20(107).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_107.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,108,https://plan.sceea.cn/img/ls/tu/ls%20(108).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_108.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,109,https://plan.sceea.cn/img/ls/tu/ls%20(109).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_109.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,110,https://plan.sceea.cn/img/ls/tu/ls%20(110).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_110.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,111,https://plan.sceea.cn/img/ls/tu/ls%20(111).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_111.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,112,https://plan.sceea.cn/img/ls/tu/ls%20(112).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_112.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,113,https://plan.sceea.cn/img/ls/tu/ls%20(113).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_113.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,114,https://plan.sceea.cn/img/ls/tu/ls%20(114).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_114.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,115,https://plan.sceea.cn/img/ls/tu/ls%20(115).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_115.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,116,https://plan.sceea.cn/img/ls/tu/ls%20(116).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_116.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,117,https://plan.sceea.cn/img/ls/tu/ls%20(117).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_117.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,118,https://plan.sceea.cn/img/ls/tu/ls%20(118).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_118.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,119,https://plan.sceea.cn/img/ls/tu/ls%20(119).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_119.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,120,https://plan.sceea.cn/img/ls/tu/ls%20(120).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_120.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,121,https://plan.sceea.cn/img/ls/tu/ls%20(121).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_121.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,122,https://plan.sceea.cn/img/ls/tu/ls%20(122).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_122.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,123,https://plan.sceea.cn/img/ls/tu/ls%20(123).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_123.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,124,https://plan.sceea.cn/img/ls/tu/ls%20(124).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_124.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,125,https://plan.sceea.cn/img/ls/tu/ls%20(125).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_125.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,126,https://plan.sceea.cn/img/ls/tu/ls%20(126).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_126.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,127,https://plan.sceea.cn/img/ls/tu/ls%20(127).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_127.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,128,https://plan.sceea.cn/img/ls/tu/ls%20(128).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_128.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,129,https://plan.sceea.cn/img/ls/tu/ls%20(129).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_129.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,130,https://plan.sceea.cn/img/ls/tu/ls%20(130).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_130.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,131,https://plan.sceea.cn/img/ls/tu/ls%20(131).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_131.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,132,https://plan.sceea.cn/img/ls/tu/ls%20(132).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_132.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,133,https://plan.sceea.cn/img/ls/tu/ls%20(133).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_133.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,134,https://plan.sceea.cn/img/ls/tu/ls%20(134).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_134.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,135,https://plan.sceea.cn/img/ls/tu/ls%20(135).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_135.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,136,https://plan.sceea.cn/img/ls/tu/ls%20(136).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_136.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,137,https://plan.sceea.cn/img/ls/tu/ls%20(137).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_137.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,138,https://plan.sceea.cn/img/ls/tu/ls%20(138).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_138.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,139,https://plan.sceea.cn/img/ls/tu/ls%20(139).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_139.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,140,https://plan.sceea.cn/img/ls/tu/ls%20(140).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_140.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,141,https://plan.sceea.cn/img/ls/tu/ls%20(141).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_141.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,142,https://plan.sceea.cn/img/ls/tu/ls%20(142).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_142.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,143,https://plan.sceea.cn/img/ls/tu/ls%20(143).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_143.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,144,https://plan.sceea.cn/img/ls/tu/ls%20(144).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_144.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,145,https://plan.sceea.cn/img/ls/tu/ls%20(145).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_145.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,146,https://plan.sceea.cn/img/ls/tu/ls%20(146).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_146.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,147,https://plan.sceea.cn/img/ls/tu/ls%20(147).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_147.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,148,https://plan.sceea.cn/img/ls/tu/ls%20(148).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_148.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,149,https://plan.sceea.cn/img/ls/tu/ls%20(149).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_149.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,150,https://plan.sceea.cn/img/ls/tu/ls%20(150).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_150.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,151,https://plan.sceea.cn/img/ls/tu/ls%20(151).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_151.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,152,https://plan.sceea.cn/img/ls/tu/ls%20(152).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_152.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,153,https://plan.sceea.cn/img/ls/tu/ls%20(153).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_153.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,154,https://plan.sceea.cn/img/ls/tu/ls%20(154).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_154.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,155,https://plan.sceea.cn/img/ls/tu/ls%20(155).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_155.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,156,https://plan.sceea.cn/img/ls/tu/ls%20(156).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_156.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,157,https://plan.sceea.cn/img/ls/tu/ls%20(157).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_157.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,158,https://plan.sceea.cn/img/ls/tu/ls%20(158).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_158.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,159,https://plan.sceea.cn/img/ls/tu/ls%20(159).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_159.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
历史类,160,https://plan.sceea.cn/img/ls/tu/ls%20(160).png,data/raw/provinces/sichuan/2026-admission-plans/history/ls_160.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,1,https://plan.sceea.cn/img/wl/tu/wl%20(1).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_001.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,2,https://plan.sceea.cn/img/wl/tu/wl%20(2).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_002.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,3,https://plan.sceea.cn/img/wl/tu/wl%20(3).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_003.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,4,https://plan.sceea.cn/img/wl/tu/wl%20(4).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_004.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,5,https://plan.sceea.cn/img/wl/tu/wl%20(5).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_005.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,6,https://plan.sceea.cn/img/wl/tu/wl%20(6).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_006.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,7,https://plan.sceea.cn/img/wl/tu/wl%20(7).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_007.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,8,https://plan.sceea.cn/img/wl/tu/wl%20(8).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_008.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,9,https://plan.sceea.cn/img/wl/tu/wl%20(9).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_009.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,10,https://plan.sceea.cn/img/wl/tu/wl%20(10).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_010.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,11,https://plan.sceea.cn/img/wl/tu/wl%20(11).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_011.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,12,https://plan.sceea.cn/img/wl/tu/wl%20(12).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_012.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,13,https://plan.sceea.cn/img/wl/tu/wl%20(13).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_013.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,14,https://plan.sceea.cn/img/wl/tu/wl%20(14).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_014.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,15,https://plan.sceea.cn/img/wl/tu/wl%20(15).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_015.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,16,https://plan.sceea.cn/img/wl/tu/wl%20(16).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_016.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,17,https://plan.sceea.cn/img/wl/tu/wl%20(17).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_017.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,18,https://plan.sceea.cn/img/wl/tu/wl%20(18).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_018.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,19,https://plan.sceea.cn/img/wl/tu/wl%20(19).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_019.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,20,https://plan.sceea.cn/img/wl/tu/wl%20(20).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_020.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,21,https://plan.sceea.cn/img/wl/tu/wl%20(21).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_021.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,22,https://plan.sceea.cn/img/wl/tu/wl%20(22).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_022.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,23,https://plan.sceea.cn/img/wl/tu/wl%20(23).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_023.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,24,https://plan.sceea.cn/img/wl/tu/wl%20(24).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_024.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,25,https://plan.sceea.cn/img/wl/tu/wl%20(25).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_025.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,26,https://plan.sceea.cn/img/wl/tu/wl%20(26).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_026.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,27,https://plan.sceea.cn/img/wl/tu/wl%20(27).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_027.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,28,https://plan.sceea.cn/img/wl/tu/wl%20(28).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_028.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,29,https://plan.sceea.cn/img/wl/tu/wl%20(29).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_029.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,30,https://plan.sceea.cn/img/wl/tu/wl%20(30).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_030.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,31,https://plan.sceea.cn/img/wl/tu/wl%20(31).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_031.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,32,https://plan.sceea.cn/img/wl/tu/wl%20(32).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_032.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,33,https://plan.sceea.cn/img/wl/tu/wl%20(33).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_033.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,34,https://plan.sceea.cn/img/wl/tu/wl%20(34).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_034.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,35,https://plan.sceea.cn/img/wl/tu/wl%20(35).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_035.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,36,https://plan.sceea.cn/img/wl/tu/wl%20(36).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_036.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,37,https://plan.sceea.cn/img/wl/tu/wl%20(37).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_037.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,38,https://plan.sceea.cn/img/wl/tu/wl%20(38).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_038.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,39,https://plan.sceea.cn/img/wl/tu/wl%20(39).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_039.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,40,https://plan.sceea.cn/img/wl/tu/wl%20(40).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_040.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,41,https://plan.sceea.cn/img/wl/tu/wl%20(41).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_041.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,42,https://plan.sceea.cn/img/wl/tu/wl%20(42).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_042.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,43,https://plan.sceea.cn/img/wl/tu/wl%20(43).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_043.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
物理类,44,https://plan.sceea.cn/img/wl/tu/wl%20(44).png,data/raw/provinces/sichuan/2026-admission-plans/physics/wl_044.png,pending_review,2026 在川招生专业及名额官方图片页，非结构化表格，未导入 admission_plans。
